gate_id,family,stage,metric,direction,estimate,standard_error,bound,margin,cluster_count,passed,denominator
ab/c8/shared/one_g/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/one_g/RESET: paired seed_position
ab/c8/shared/one_g/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,6.273197460240084e-11,3.9947422707324823e-11,1.2843963772990768e-10,0.12,768,True,ab/c8/shared/one_g/RESET: paired seed_position
ab/c8/shared/one_g/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026044580081031722,0.00900152419310836,0.017410647725228882,0.1,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1748763503003957e-06,1.1745842371913577e-06,3.1068954930046285e-06,0.08,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478820133,0.005208333333143651,0.013775279452213716,0.1,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782414830049378e-07,0.0,5.782414830049378e-07,0.12,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789445870931964e-07,0.0,9.789445870931964e-07,0.18,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4061210041347323e-07,0.0,3.4061210041347323e-07,0.24,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2477879840488981e-09,0.0,1.2477879840488981e-09,0.24,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1172477390473771e-05,5.330450147465656e-07,1.204925841630806e-05,0.0375,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,5.104080353248646e-10,4.773650488148215e-10,1.2956036672477902e-09,0.12,768,True,ab/c8/shared/one_g/HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026044580085578346,0.009001524193111432,0.017410647725688597,0.1,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,1.1748754017268555e-06,1.1745832892612489e-06,3.1068929852248107e-06,0.08,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208333478819795,0.005208333333143653,0.013775279452213383,0.1,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.782414685116149e-07,2.9322972866162594e-21,5.782414685116198e-07,0.12,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.7894454890477e-07,5.864594573232519e-21,9.789445489047797e-07,0.18,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.406120991922279e-07,0.0,3.406120991922279e-07,0.24,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2478056365949897e-09,0.0,1.2478056365949897e-09,0.24,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0568873741538184e-05,5.261880638071465e-07,1.1434376086749943e-05,0.0375,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/one_g/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.1974661716235804e-11,3.0680018891499775e-11,8.243880206485889e-11,0.12,768,True,ab/c8/shared/one_g/LKG_HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013023752121093615,0.00756582127384572,0.0137470437752611,0.1,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.375599094648276e-05,0.0001623993923926865,0.0003608792205383084,0.08,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668120669135,0.004512508808128289,0.010026583291767196,0.1,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.780954272496969e-07,0.0,5.780954272496969e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.79035674126546e-07,0.0,9.79035674126546e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4052628761216397e-07,0.0,3.4052628761216397e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.248007586163169e-09,0.0,1.248007586163169e-09,0.24,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1841351726225394e-05,5.990341477828382e-07,1.2826675216873779e-05,0.0375,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/IDLE/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,7.975842715761863e-09,7.954524031596138e-09,2.105987041980542e-08,0.12,768,True,ab/c8/shared/zero_one_plus_g/IDLE: paired seed_position
ab/c8/shared/zero_one_plus_g/X/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.00130234744670873,0.007574828261084706,0.013761831185488422,0.1,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.00010903177017882902,0.0001888687415261338,0.00041969320469585034,0.08,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668121059053,0.004512508808128258,0.010026583291806135,0.1,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.781290768878378e-07,2.9322972866162594e-21,5.781290768878427e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789784584372607e-07,5.864594573232519e-21,9.789784584372704e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4055104769503686e-07,0.0,3.4055104769503686e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.260023974047897e-09,0.0,1.260023974047897e-09,0.24,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1244383257057409e-05,5.723363521737286e-07,1.218579278176654e-05,0.0375,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/X/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,5.468138970046546e-10,3.53894392232856e-10,1.1289183716266546e-09,0.12,768,True,ab/c8/shared/zero_one_plus_g/X: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013023767675739305,0.007546055855591579,0.013714534110822133,0.1,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.00011691913848126932,0.00020252846917950685,0.0004500488255721106,0.08,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.002604166812085819,0.004512508808128274,0.010026583291786075,0.1,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.780953979511939e-07,0.0,5.780953979511939e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.790004942995788e-07,5.864594573232519e-21,9.790004942995885e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.40531257636556e-07,0.0,3.40531257636556e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2600684939911844e-09,0.0,1.2600684939911844e-09,0.24,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.1661377943835132e-05,5.919068832838527e-07,1.2634978127622119e-05,0.0375,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/Z/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,5.577206550633624e-10,4.817934578176056e-10,1.3502003715961421e-09,0.12,768,True,ab/c8/shared/zero_one_plus_g/Z: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.002604462292141118,0.008722521912459003,0.016951734096013,0.1,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.00026360518101111054,0.0002635594281678707,0.0006971218623502886,0.08,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0052083334787940095,0.005208333333143686,0.013775279452187653,0.1,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.781066750459275e-07,2.9322972866162594e-21,5.781066750459324e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.788835109259597e-07,5.864594573232519e-21,9.788835109259694e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4055407160948903e-07,0.0,3.4055407160948903e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.299204299698431e-09,0.0,1.299204299698431e-09,0.24,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.134795270414946e-05,5.680840180962007e-07,1.2282367761728162e-05,0.0375,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/XZ/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.4973469280393847e-10,1.0630053510856478e-10,3.2458351352414355e-10,0.12,768,True,ab/c8/shared/zero_one_plus_g/XZ: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.00013274445082457633,0.0007947595942101295,0.0014400076519155882,0.1,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.376085763939492e-05,0.00016240782420587512,0.0003608979563297257,0.08,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0,0.0,0.0,0.1,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.780714278462061e-07,2.9322972866162594e-21,5.780714278462109e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.789745732895271e-07,5.864594573232519e-21,9.789745732895369e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.405238714337955e-07,0.0,3.405238714337955e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.2763012868788337e-09,0.0,1.2763012868788337e-09,0.24,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.0601443459280132e-05,5.811608072339803e-07,1.155736792090099e-05,0.0375,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.190993029116414e-10,8.170436243196441e-11,2.534910197956157e-10,0.12,768,True,ab/c8/shared/zero_one_plus_g/RESET: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.00130237521210945,0.00756582092915196,0.013747043208290408,0.1,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.375613505178605e-05,0.0001623996419027776,0.0003608797750511901,0.08,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668120674825,0.004512508808128288,0.010026583291767761,0.1,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.780954632108846e-07,0.0,5.780954632108846e-07,0.12,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,9.790357675940849e-07,5.864594573232519e-21,9.790357675940946e-07,0.18,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
ab/c8/shared/zero_one_plus_g/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.4052629116487765e-07,0.0,3.4052629116487765e-07,0.24,768,True,ab/c8/shared/zero_one_plus_g/HOLD: paired seed_position
