backend_or_pair,calibrated_radius,cluster_count,contrast,cutoff_or_increment,design_pilot_only,estimate,gate_id,logical_state,margin,metric,multiplier_replicates,multiplier_seed,negative_interpretation,qualification_effect,quantization_bound,raw_radius,scenario,signal_class,signal_repeated,stage,upper_bound
B,2.4131915061555618e-06,12,within_backend_cutoff,20->24,True,0.004987716980345086,cutoff/20-24/B/step/+i/pre_change/logical_survival,+i,0.1,logical_survival,199,26194379586974731568072049,inconclusive,,0.0,2.4131915061555618e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.004990130171851241
B,6.902314189618948e-06,12,within_backend_cutoff,20->24,True,0.027405054765302233,cutoff/20-24/B/step/+i/early_post_change/mean_photon,+i,0.08,mean_photon,199,26194387664824489132617978,inconclusive,,0.0,6.902314189618948e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.02741195707949185
B,7.901518947596647e-13,12,within_backend_cutoff,20->24,True,5.927235264977663e-13,cutoff/20-24/B/step/+i/early_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194386048226715239859614,inconclusive,,0.0,7.901518947596647e-13,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,1.382875421257431e-12
B,5.722513548202116e-06,12,within_backend_cutoff,20->24,True,0.001748396170948292,cutoff/20-24/B/step/+i/early_post_change/logical_survival,+i,0.1,logical_survival,199,26194390882647266522880300,inconclusive,,0.0,5.722513548202116e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.001754118684496494
B,6.411125229736451e-06,12,within_backend_cutoff,20->24,True,0.014686460116059083,cutoff/20-24/B/step/+i/late_post_change/mean_photon,+i,0.08,mean_photon,199,26194387616569931901276400,inconclusive,,0.0,6.411125229736451e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.014692871241288818
B,5.9277761225933386e-15,12,within_backend_cutoff,20->24,True,4.477820114051581e-15,cutoff/20-24/B/step/+i/late_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194389268209545705476788,inconclusive,,0.0,5.9277761225933386e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,1.0405596236644919e-14
B,3.7041523739446878e-06,12,within_backend_cutoff,20->24,True,8.81898376813665e-05,cutoff/20-24/B/step/+i/late_post_change/logical_survival,+i,0.1,logical_survival,199,26194392328879950360856177,inconclusive,,0.0,3.7041523739446878e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,9.189399005531118e-05
A,0.051441901108524285,12,within_backend_cutoff,20->24,True,0.05969070792720195,cutoff/20-24/A/step/-i/terminal_density,-i,0.1,density_trace_distance,199,26194384745075077246392696,inconclusive,,4.1147283604856054e-07,0.051441901108524285,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.11113302050856227
A,0.04189654612425059,12,within_backend_cutoff,20->24,True,0.08181787415499982,cutoff/20-24/A/step/-i/pre_change/mean_photon,-i,0.08,mean_photon,199,26194385757117911322293125,inconclusive,,0.0,0.04189654612425059,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.1237144202792504
A,1.0122751017992912e-15,12,within_backend_cutoff,20->24,True,9.471142518791355e-16,cutoff/20-24/A/step/-i/pre_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194390475022572919171299,inconclusive,,0.0,1.0122751017992912e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,1.9593893536784266e-15
A,0.0007231774847137945,12,within_backend_cutoff,20->24,True,0.004845684235558927,cutoff/20-24/A/step/-i/pre_change/logical_survival,-i,0.1,logical_survival,199,26194384011015656253242566,inconclusive,,0.0,0.0007231774847137945,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.005568861720272721
A,0.03777370919131819,12,within_backend_cutoff,20->24,True,0.05519350706953693,cutoff/20-24/A/step/-i/early_post_change/mean_photon,-i,0.08,mean_photon,199,26194379027635529902659272,inconclusive,,0.0,0.03777370919131819,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.09296721626085512
A,9.548097983149886e-15,12,within_backend_cutoff,20->24,True,5.808660774197884e-15,cutoff/20-24/A/step/-i/early_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194389744610350569335350,inconclusive,,0.0,9.548097983149886e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,1.535675875734777e-14
A,0.0001499833597797432,12,within_backend_cutoff,20->24,True,0.0016146723044409411,cutoff/20-24/A/step/-i/early_post_change/logical_survival,-i,0.1,logical_survival,199,26194385969109114836514097,inconclusive,,0.0,0.0001499833597797432,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.0017646556642206843
A,0.09017741958994567,12,within_backend_cutoff,20->24,True,0.08467307421984833,cutoff/20-24/A/step/-i/late_post_change/mean_photon,-i,0.08,mean_photon,199,26194381998693362447498981,inconclusive,,0.0,0.09017741958994567,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.174850493809794
A,2.709975653577266e-11,12,within_backend_cutoff,20->24,True,1.5835491416965547e-11,cutoff/20-24/A/step/-i/late_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194390332775920615108472,inconclusive,,0.0,2.709975653577266e-11,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,4.293524795273821e-11
A,0.0007453677275477472,12,within_backend_cutoff,20->24,True,0.0006344543386026155,cutoff/20-24/A/step/-i/late_post_change/logical_survival,-i,0.1,logical_survival,199,26194385144358357937070226,inconclusive,,0.0,0.0007453677275477472,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.0013798220661503627
B,0.11523130499649208,12,within_backend_cutoff,20->24,True,0.10774575988852801,cutoff/20-24/B/step/-i/terminal_density,-i,0.1,density_trace_distance,199,26194387526709804620614037,inconclusive,,3.983229303476138e-07,0.11523130499649208,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,terminal,0.22297746320795042
B,0.033034663763263146,12,within_backend_cutoff,20->24,True,0.0787110276530923,cutoff/20-24/B/step/-i/pre_change/mean_photon,-i,0.08,mean_photon,199,26194380018918039964346163,inconclusive,,0.0,0.033034663763263146,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.11174569141635546
B,7.23284286898455e-18,12,within_backend_cutoff,20->24,True,5.3291606439933126e-18,cutoff/20-24/B/step/-i/pre_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194387175098768946179618,inconclusive,,0.0,7.23284286898455e-18,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,1.2562003512977864e-17
B,0.0004040729552467357,12,within_backend_cutoff,20->24,True,0.004609384691199277,cutoff/20-24/B/step/-i/pre_change/logical_survival,-i,0.1,logical_survival,199,26194392560947665191522431,inconclusive,,0.0,0.0004040729552467357,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.005013457646446013
B,0.06613787419707644,12,within_backend_cutoff,20->24,True,0.09299906986346614,cutoff/20-24/B/step/-i/early_post_change/mean_photon,-i,0.08,mean_photon,199,26194377642798075011679533,inconclusive,,0.0,0.06613787419707644,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.15913694406054257
B,2.4940858138436022e-14,12,within_backend_cutoff,20->24,True,1.6630955268311005e-14,cutoff/20-24/B/step/-i/early_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194387476774840350086649,inconclusive,,0.0,2.4940858138436022e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,4.157181340674703e-14
B,0.00015935689532475082,12,within_backend_cutoff,20->24,True,0.0016588742109777098,cutoff/20-24/B/step/-i/early_post_change/logical_survival,-i,0.1,logical_survival,199,26194381562014272694849105,inconclusive,,0.0,0.00015935689532475082,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.0018182311063024606
B,0.11518686350092389,12,within_backend_cutoff,20->24,True,0.13219911640539483,cutoff/20-24/B/step/-i/late_post_change/mean_photon,-i,0.08,mean_photon,199,26194379874655085372291086,inconclusive,,0.0,0.11518686350092389,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.24738597990631872
B,1.1420825741694747e-16,12,within_backend_cutoff,20->24,True,1.021557620566922e-16,cutoff/20-24/B/step/-i/late_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194394582865244507286283,inconclusive,,0.0,1.1420825741694747e-16,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,2.1636401947363966e-16
B,0.0010374416423990032,12,within_backend_cutoff,20->24,True,0.0011116600953357963,cutoff/20-24/B/step/-i/late_post_change/logical_survival,-i,0.1,logical_survival,199,26194387636931956269329875,inconclusive,,0.0,0.0010374416423990032,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.0021491017377347995
A,0.018010923521251464,12,within_backend_cutoff,20->24,True,0.03349444729843052,cutoff/20-24/A/telegraph/0/terminal_density,0,0.1,density_trace_distance,199,26194383080034981889127926,inconclusive,,4.115723606086581e-07,0.018010923521251464,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.05150578239204259
A,2.3602015620261912e-08,12,within_backend_cutoff,20->24,True,0.018234439252013252,cutoff/20-24/A/telegraph/0/phase_0/mean_photon,0,0.08,mean_photon,199,26194379566579092591461433,inconclusive,,0.0,2.3602015620261912e-08,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.018234462854028872
A,1.834599631917482e-16,12,within_backend_cutoff,20->24,True,1.4619044369456688e-16,cutoff/20-24/A/telegraph/0/phase_0/level_probability_l1,0,0.1,level_probability_l1,199,26194391801691725076724087,inconclusive,,0.0,1.834599631917482e-16,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,3.296504068863151e-16
A,8.134900268470151e-07,12,within_backend_cutoff,20->24,True,0.0017310612880700276,cutoff/20-24/A/telegraph/0/phase_0/logical_survival,0,0.1,logical_survival,199,26194379799677386028375948,inconclusive,,0.0,8.134900268470151e-07,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.0017318747780968747
A,6.762097695493333e-07,12,within_backend_cutoff,20->24,True,0.011416886837429252,cutoff/20-24/A/telegraph/0/phase_1/mean_photon,0,0.08,mean_photon,199,26194376987530699677694265,inconclusive,,0.0,6.762097695493333e-07,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.0114175630471988
A,1.2282659564442754e-15,12,within_backend_cutoff,20->24,True,1.2284413446314584e-15,cutoff/20-24/A/telegraph/0/phase_1/level_probability_l1,0,0.1,level_probability_l1,199,26194381995942751446782761,inconclusive,,0.0,1.2282659564442754e-15,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,2.456707301075734e-15
A,1.6079464821734206e-06,12,within_backend_cutoff,20->24,True,0.0011087506875171044,cutoff/20-24/A/telegraph/0/phase_1/logical_survival,0,0.1,logical_survival,199,26194383121591196490502221,inconclusive,,0.0,1.6079464821734206e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.0011103586339992779
A,6.052057345230586e-06,12,within_backend_cutoff,20->24,True,0.007463436591263621,cutoff/20-24/A/telegraph/0/phase_2/mean_photon,0,0.08,mean_photon,199,26194381976116907057277072,inconclusive,,0.0,6.052057345230586e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.007469488648608851
A,7.094422150324577e-19,12,within_backend_cutoff,20->24,True,6.18601969411646e-19,cutoff/20-24/A/telegraph/0/phase_2/level_probability_l1,0,0.1,level_probability_l1,199,26194377572403979974484306,inconclusive,,0.0,7.094422150324577e-19,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,1.3280441844441037e-18
A,4.466966074397214e-06,12,within_backend_cutoff,20->24,True,0.00010797645146355904,cutoff/20-24/A/telegraph/0/phase_2/logical_survival,0,0.1,logical_survival,199,26194383530211491448962125,inconclusive,,0.0,4.466966074397214e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.00011244341753795626
A,0.012002418680107022,12,within_backend_cutoff,20->24,True,0.014493362860276249,cutoff/20-24/A/telegraph/0/phase_3/mean_photon,0,0.08,mean_photon,199,26194378527563544275327244,inconclusive,,0.0,0.012002418680107022,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.02649578154038327
A,3.6233684125587012e-16,12,within_backend_cutoff,20->24,True,3.098929788206905e-16,cutoff/20-24/A/telegraph/0/phase_3/level_probability_l1,0,0.1,level_probability_l1,199,26194394515024442102313756,inconclusive,,0.0,3.6233684125587012e-16,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,6.722298200765606e-16
A,4.535095225228894e-06,12,within_backend_cutoff,20->24,True,0.00012153381684546748,cutoff/20-24/A/telegraph/0/phase_3/logical_survival,0,0.1,logical_survival,199,26194387513900220605528805,inconclusive,,0.0,4.535095225228894e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.00012606891207069638
B,0.018173219871207954,12,within_backend_cutoff,20->24,True,0.033438974465437775,cutoff/20-24/B/telegraph/0/terminal_density,0,0.1,density_trace_distance,199,26194380893778006994280166,inconclusive,,4.1106867898738663e-07,0.018173219871207954,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.05161260540532471
B,2.3589175643494904e-08,12,within_backend_cutoff,20->24,True,0.018234434197986277,cutoff/20-24/B/telegraph/0/phase_0/mean_photon,0,0.08,mean_photon,199,26194389104457831015249908,inconclusive,,0.0,2.3589175643494904e-08,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.01823445778716192
B,9.2517343040422e-17,12,within_backend_cutoff,20->24,True,8.025253662805866e-17,cutoff/20-24/B/telegraph/0/phase_0/level_probability_l1,0,0.1,level_probability_l1,199,26194390687549960822612485,inconclusive,,0.0,9.2517343040422e-17,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,1.7276987966848068e-16
B,9.295152366340558e-07,12,within_backend_cutoff,20->24,True,0.0017307650234541967,cutoff/20-24/B/telegraph/0/phase_0/logical_survival,0,0.1,logical_survival,199,26194388148449098123655553,inconclusive,,0.0,9.295152366340558e-07,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.0017316945386908309
B,5.206061741763399e-07,12,within_backend_cutoff,20->24,True,0.011416453423117109,cutoff/20-24/B/telegraph/0/phase_1/mean_photon,0,0.08,mean_photon,199,26194388606517861905795302,inconclusive,,0.0,5.206061741763399e-07,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.011416974029291285
B,4.6312993358627663e-17,12,within_backend_cutoff,20->24,True,3.971943605191849e-17,cutoff/20-24/B/telegraph/0/phase_1/level_probability_l1,0,0.1,level_probability_l1,199,26194378432977357447911572,inconclusive,,0.0,4.6312993358627663e-17,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,8.603242941054615e-17
B,1.8247482264535841e-06,12,within_backend_cutoff,20->24,True,0.001109151024033796,cutoff/20-24/B/telegraph/0/phase_1/logical_survival,0,0.1,logical_survival,199,26194380580670291312290814,inconclusive,,0.0,1.8247482264535841e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.0011109757722602496
B,0.00741356212856682,12,within_backend_cutoff,20->24,True,0.013012515374504355,cutoff/20-24/B/telegraph/0/phase_2/mean_photon,0,0.08,mean_photon,199,26194388409916286704088273,inconclusive,,0.0,0.00741356212856682,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.020426077503071176
B,8.088615247135419e-14,12,within_backend_cutoff,20->24,True,6.068325250152675e-14,cutoff/20-24/B/telegraph/0/phase_2/level_probability_l1,0,0.1,level_probability_l1,199,26194379819354153272159393,inconclusive,,0.0,8.088615247135419e-14,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,1.4156940497288093e-13
B,1.0479798243829222e-05,12,within_backend_cutoff,20->24,True,0.00010887372546400491,cutoff/20-24/B/telegraph/0/phase_2/logical_survival,0,0.1,logical_survival,199,26194378925872139401713165,inconclusive,,0.0,1.0479798243829222e-05,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.00011935352370783413
B,0.010227781218692488,12,within_backend_cutoff,20->24,True,0.013136858603612986,cutoff/20-24/B/telegraph/0/phase_3/mean_photon,0,0.08,mean_photon,199,26194389185760137591048221,inconclusive,,0.0,0.010227781218692488,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.023364639822305473
B,2.4030903621357747e-14,12,within_backend_cutoff,20->24,True,1.783694040494241e-14,cutoff/20-24/B/telegraph/0/phase_3/level_probability_l1,0,0.1,level_probability_l1,199,26194390617451562046632215,inconclusive,,0.0,2.4030903621357747e-14,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,4.1867844026300155e-14
B,2.007088623975377e-05,12,within_backend_cutoff,20->24,True,0.0001089952141250661,cutoff/20-24/B/telegraph/0/phase_3/logical_survival,0,0.1,logical_survival,199,26194389437356918874584445,inconclusive,,0.0,2.007088623975377e-05,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_3,0.00012906610036481986
A,0.020311924269167413,12,within_backend_cutoff,20->24,True,0.03419114892133726,cutoff/20-24/A/telegraph/1/terminal_density,1,0.1,density_trace_distance,199,26194379184516947804710039,inconclusive,,4.17638819291669e-07,0.020311924269167413,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.054503490829323965
A,1.234144105660695e-07,12,within_backend_cutoff,20->24,True,0.0901259870471464,cutoff/20-24/A/telegraph/1/phase_0/mean_photon,1,0.08,mean_photon,199,26194378661531910665828392,inconclusive,,0.0,1.234144105660695e-07,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,True,phase_0,0.09012611046155697
A,6.404793383798931e-16,12,within_backend_cutoff,20->24,True,4.311003536221216e-16,cutoff/20-24/A/telegraph/1/phase_0/level_probability_l1,1,0.1,level_probability_l1,199,26194387845998762367113218,inconclusive,,0.0,6.404793383798931e-16,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,1.0715796920020146e-15
A,6.537780738366643e-06,12,within_backend_cutoff,20->24,True,0.008740458830748152,cutoff/20-24/A/telegraph/1/phase_0/logical_survival,1,0.1,logical_survival,199,26194386325247201612416270,inconclusive,,0.0,6.537780738366643e-06,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_0,0.00874699661148652
A,0.04555184902817066,12,within_backend_cutoff,20->24,True,0.090083010330496,cutoff/20-24/A/telegraph/1/phase_1/mean_photon,1,0.08,mean_photon,199,26194389914745114289734583,inconclusive,,0.0,0.04555184902817066,telegraph,STRONG_EXPLORATORY_RISK_SIGNAL,True,phase_1,0.13563485935866665
A,1.8679502311672606e-13,12,within_backend_cutoff,20->24,True,1.4009560239823726e-13,cutoff/20-24/A/telegraph/1/phase_1/level_probability_l1,1,0.1,level_probability_l1,199,26194379621986692909804969,inconclusive,,0.0,1.8679502311672606e-13,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,3.2689062551496334e-13
A,0.0003669093080194358,12,within_backend_cutoff,20->24,True,0.005181834978051937,cutoff/20-24/A/telegraph/1/phase_1/logical_survival,1,0.1,logical_survival,199,26194394686594546152812079,inconclusive,,0.0,0.0003669093080194358,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_1,0.005548744286071373
A,0.05291688882049983,12,within_backend_cutoff,20->24,True,0.07457291956847234,cutoff/20-24/A/telegraph/1/phase_2/mean_photon,1,0.08,mean_photon,199,26194389758672906477449733,inconclusive,,0.0,0.05291688882049983,telegraph,NO_LARGE_SIGNAL_INCONCLUSIVE,False,phase_2,0.12748980838897217
