category,figure,panel,record_id,metric,method,family,value_json,lower_json,upper_json,unit,status,evidence_layer,source_ids_json,source_hashes_json,selector,metadata_json
all_seed_distribution,Supplement S3,a,seed_202607176201_static_joint_map,per_seed_equal_trace_ler,static_joint_map,smooth_formal_all_families,0.0009613037109375,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,static_joint_map]","{""denominator"":1179648,""errors"":1134,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176201_window_map,per_seed_equal_trace_ler,window_map,smooth_formal_all_families,0.00086212158203125,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176201,window_map]","{""denominator"":1179648,""errors"":1017,""seed"":202607176201}"
all_seed_distribution,Supplement S3,a,seed_202607176202_ewma_adaptive_map,per_seed_equal_trace_ler,ewma_adaptive_map,smooth_formal_all_families,0.0010240342881944445,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,ewma_adaptive_map]","{""denominator"":1179648,""errors"":1208,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_hidden_state_oracle,per_seed_equal_trace_ler,hidden_state_oracle,smooth_formal_all_families,0.00016021728515625,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,hidden_state_oracle]","{""denominator"":1179648,""errors"":189,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_kalman_adaptive_map,per_seed_equal_trace_ler,kalman_adaptive_map,smooth_formal_all_families,0.0018166436089409722,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,kalman_adaptive_map]","{""denominator"":1179648,""errors"":2143,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_proposed_route_a,per_seed_equal_trace_ler,proposed_route_a,smooth_formal_all_families,0.0009986029730902778,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,proposed_route_a]","{""denominator"":1179648,""errors"":1178,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_standard_binning,per_seed_equal_trace_ler,standard_binning,smooth_formal_all_families,0.0010248819986979167,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,standard_binning]","{""denominator"":1179648,""errors"":1209,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_static_joint_map,per_seed_equal_trace_ler,static_joint_map,smooth_formal_all_families,0.0010240342881944445,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,static_joint_map]","{""denominator"":1179648,""errors"":1208,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176202_window_map,per_seed_equal_trace_ler,window_map,smooth_formal_all_families,0.00090789794921875,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176202,window_map]","{""denominator"":1179648,""errors"":1071,""seed"":202607176202}"
all_seed_distribution,Supplement S3,a,seed_202607176203_ewma_adaptive_map,per_seed_equal_trace_ler,ewma_adaptive_map,smooth_formal_all_families,0.001068115234375,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,ewma_adaptive_map]","{""denominator"":1179648,""errors"":1260,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_hidden_state_oracle,per_seed_equal_trace_ler,hidden_state_oracle,smooth_formal_all_families,0.00019921196831597222,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,hidden_state_oracle]","{""denominator"":1179648,""errors"":235,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_kalman_adaptive_map,per_seed_equal_trace_ler,kalman_adaptive_map,smooth_formal_all_families,0.001781887478298611,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,kalman_adaptive_map]","{""denominator"":1179648,""errors"":2102,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_proposed_route_a,per_seed_equal_trace_ler,proposed_route_a,smooth_formal_all_families,0.0010426839192708333,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,proposed_route_a]","{""denominator"":1179648,""errors"":1230,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_standard_binning,per_seed_equal_trace_ler,standard_binning,smooth_formal_all_families,0.0009638468424479166,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,standard_binning]","{""denominator"":1179648,""errors"":1137,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_static_joint_map,per_seed_equal_trace_ler,static_joint_map,smooth_formal_all_families,0.0009545220269097222,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,static_joint_map]","{""denominator"":1179648,""errors"":1126,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176203_window_map,per_seed_equal_trace_ler,window_map,smooth_formal_all_families,0.0009350246853298611,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176203,window_map]","{""denominator"":1179648,""errors"":1103,""seed"":202607176203}"
all_seed_distribution,Supplement S3,a,seed_202607176204_ewma_adaptive_map,per_seed_equal_trace_ler,ewma_adaptive_map,smooth_formal_all_families,0.00099945068359375,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,ewma_adaptive_map]","{""denominator"":1179648,""errors"":1179,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_hidden_state_oracle,per_seed_equal_trace_ler,hidden_state_oracle,smooth_formal_all_families,0.00013902452256944444,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,hidden_state_oracle]","{""denominator"":1179648,""errors"":164,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_kalman_adaptive_map,per_seed_equal_trace_ler,kalman_adaptive_map,smooth_formal_all_families,0.001742892795138889,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,kalman_adaptive_map]","{""denominator"":1179648,""errors"":2056,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_proposed_route_a,per_seed_equal_trace_ler,proposed_route_a,smooth_formal_all_families,0.0009697808159722222,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,proposed_route_a]","{""denominator"":1179648,""errors"":1144,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_standard_binning,per_seed_equal_trace_ler,standard_binning,smooth_formal_all_families,0.0010359022352430555,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,standard_binning]","{""denominator"":1179648,""errors"":1222,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_static_joint_map,per_seed_equal_trace_ler,static_joint_map,smooth_formal_all_families,0.0010206434461805555,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,static_joint_map]","{""denominator"":1179648,""errors"":1204,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176204_window_map,per_seed_equal_trace_ler,window_map,smooth_formal_all_families,0.0008689032660590278,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176204,window_map]","{""denominator"":1179648,""errors"":1025,""seed"":202607176204}"
all_seed_distribution,Supplement S3,a,seed_202607176205_ewma_adaptive_map,per_seed_equal_trace_ler,ewma_adaptive_map,smooth_formal_all_families,0.0010164048936631945,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,ewma_adaptive_map]","{""denominator"":1179648,""errors"":1199,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_hidden_state_oracle,per_seed_equal_trace_ler,hidden_state_oracle,smooth_formal_all_families,0.00013987223307291666,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,hidden_state_oracle]","{""denominator"":1179648,""errors"":165,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_kalman_adaptive_map,per_seed_equal_trace_ler,kalman_adaptive_map,smooth_formal_all_families,0.001796298556857639,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,kalman_adaptive_map]","{""denominator"":1179648,""errors"":2119,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_proposed_route_a,per_seed_equal_trace_ler,proposed_route_a,smooth_formal_all_families,0.0009986029730902778,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,proposed_route_a]","{""denominator"":1179648,""errors"":1178,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_standard_binning,per_seed_equal_trace_ler,standard_binning,smooth_formal_all_families,0.00096893310546875,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,standard_binning]","{""denominator"":1179648,""errors"":1143,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_static_joint_map,per_seed_equal_trace_ler,static_joint_map,smooth_formal_all_families,0.0009782579210069445,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,static_joint_map]","{""denominator"":1179648,""errors"":1154,""seed"":202607176205}"
all_seed_distribution,Supplement S3,a,seed_202607176205_window_map,per_seed_equal_trace_ler,window_map,smooth_formal_all_families,0.0009028116861979166,null,null,probability,ALL_FORMAL_SEEDS,PROJECT_NATIVE_SIMULATION,"[""smooth_report"",""smooth_source"",""smooth_code""]","{""smooth_code"":""bbbd9c725d3731a5bb00280cd0ba5c39ffddf24c64afdfb5b5c353d5182efd7a"",""smooth_report"":""4196ded90f032ece0a3d983d128626d551d8805a0377680ef02634bce08c29aa"",""smooth_source"":""6ce0f6793bd80bf88e4d3822304ae4ac36479e9334197f21cb8bda135025fe2b""}","trajectory_results[*].method_window_pauli_counts[202607176205,window_map]","{""denominator"":1179648,""errors"":1065,""seed"":202607176205}"
