calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.08430525282071212,384,True,16,True,0.05706839028574055,balanced_phase_pure,1.0,25087577584947288113936034,True,0.027236862534971564,calibration,59,24718642703473097081616034,0.04999999999999993
0.0865791663902864,384,True,16,True,0.05640713261062998,balanced_phase_pure,1.0,25087581618719639812370417,True,0.030172033779656424,calibration,60,24718646737245448780050417,0.04999999999999993
0.08583656871808233,384,True,16,True,0.05672338565735602,balanced_phase_pure,1.0,25087585159460275824610161,True,0.02911318306072631,calibration,61,24718650277986084792290161,0.04999999999999993
0.08637756002823653,384,True,16,True,0.05713581921933598,balanced_phase_pure,1.0,25087584323212757376470895,True,0.029241740808900553,calibration,62,24718649441738566344150895,0.04999999999999993
0.08730842832299579,384,True,16,True,0.05789032831908366,balanced_phase_pure,1.0,25087590030209382121458409,True,0.029418100003912134,calibration,63,24718655148735191089138409,0.04999999999999993
0.1258030489360713,384,True,16,False,0.09534233965519745,balanced_phase_pure,1.0,25087587113831802413284227,True,0.03046070928087387,calibration,0,24718652232357611380964227,0.08999999999999997
0.1252971484555651,384,True,16,False,0.09550112662789714,balanced_phase_pure,1.0,25087575744623976682739219,True,0.02979602182766796,calibration,1,24718640863149785650419219,0.08999999999999997
0.12794191885179493,384,True,16,False,0.09713452046475327,balanced_phase_pure,1.0,25087584606727632651236246,True,0.03080739838704167,calibration,2,24718649725253441618916246,0.08999999999999997
0.12513224461847247,384,True,16,False,0.09545047891644731,balanced_phase_pure,1.0,25087573585634836309325238,True,0.02968176570202517,calibration,3,24718638704160645277005238,0.08999999999999997
0.12614418485211942,384,True,16,False,0.09617469677271917,balanced_phase_pure,1.0,25087587954225731120462521,True,0.029969488079400263,calibration,4,24718653072751540088142521,0.08999999999999997
0.12437859525318704,384,True,16,False,0.09463907799008786,balanced_phase_pure,1.0,25087585385608251638255416,True,0.029739517263099174,calibration,5,24718650504134060605935416,0.08999999999999997
0.12578892656215243,384,True,16,False,0.09637907221323229,balanced_phase_pure,1.0,25087577025105299228467752,True,0.02940985434892015,calibration,6,24718642143631108196147752,0.08999999999999997
0.12310013812535092,384,True,16,False,0.09540876845652221,balanced_phase_pure,1.0,25087580583337343870557342,True,0.02769136966882871,calibration,7,24718645701863152838237342,0.08999999999999997
0.1254172629267427,384,True,16,False,0.09540671362616054,balanced_phase_pure,1.0,25087575426558129703618695,True,0.03001054930058216,calibration,8,24718640545083938671298695,0.08999999999999997
0.12488826501113884,384,True,16,False,0.09690549744042133,balanced_phase_pure,1.0,25087589948482421088545916,True,0.02798276757071751,calibration,9,24718655067008230056225916,0.08999999999999997
0.12641368160894648,384,True,16,False,0.09511180017551238,balanced_phase_pure,1.0,25087587782763886322395559,True,0.0313018814334341,calibration,10,24718652901289695290075559,0.08999999999999997
0.12445065938174055,384,True,16,False,0.09553625995238173,balanced_phase_pure,1.0,25087583724309385578709686,True,0.028914399429358827,calibration,11,24718648842835194546389686,0.08999999999999997
