cell_id,family,margin,cluster_count,effect_ratio,true_difference,trial_seed,multiplier_seed,estimate,raw_radius,upper_bound,covers_truth,declares_equivalent,power_primary
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,519074508,519084508,0.0005671157936687439,0.000844748947955418,0.001411864741624162,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,519918159,519928159,0.0007287888658018903,0.0007255323912363482,0.0014543212570382385,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,532581481,532591481,0.00047271849425554606,0.0011567939449111126,0.0016295124391666586,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,534932522,534942522,0.0008282900329303765,0.0008908961883857627,0.0017191862213161392,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,537028997,537038997,6.145779481020745e-05,0.0005180070351515628,0.0005794648299617702,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,543240985,543250985,0.00023776389286001777,0.0007646986395136126,0.0010024625323736304,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,543910170,543920170,0.00012358444509529,0.0006971908760684962,0.0008207753211637861,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,556478393,556488393,0.00046766176572964166,0.0009886238952410715,0.0014562856609707131,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,564195039,564205039,0.00024488055694027276,0.0010081579324518002,0.001253038489392073,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,564440334,564450334,0.0003542262054696813,0.0010338448096701683,0.0013880710151398495,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,569798147,569808147,0.0006716008651338211,0.0008280166149589558,0.001499617480092777,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,572149411,572159411,0.00026932452901088435,0.0009869171890190063,0.0012562417180298907,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,572179486,572189486,0.00025101225185444025,0.0011184414380853993,0.0013694536899398395,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,580512920,580522920,0.0011300262893759116,0.0009130191379744275,0.002043045427350339,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,581819008,581829008,0.0005130213179359875,0.0009114148869505508,0.0014244362048865384,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,581922414,581932414,0.0005931045085893544,0.001249878594918795,0.0018429831035081494,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,583821002,583831002,1.7037614754142523e-05,0.0007017955897913953,0.0007188332045455377,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,593678135,593688135,0.0008531610525537801,0.0010071833055759862,0.0018603443581297662,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,593827814,593837814,0.00019557314376381728,0.0011060224069261004,0.0013015955506899177,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,597890489,597900489,0.0009188490400997195,0.0010090092831262039,0.0019278583232259232,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,602451658,602461658,0.0005385850318364249,0.001311913955667604,0.001850498987504029,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,608744961,608754961,0.0003228359660720287,0.0008336381333173365,0.0011564740993893652,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,611660686,611670686,0.0002374755225980847,0.0008941696458603502,0.0011316451684584348,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,613573057,613583057,0.00023114433729471418,0.0008773932633678299,0.0011085376006625442,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,618933097,618943097,4.580179941352161e-05,0.0011647068136397827,0.0012105086130533042,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,621755235,621765235,0.00026113303573604177,0.001017894822203422,0.0012790278579394637,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,622662020,622672020,0.00038673983980388554,0.0009322584218532772,0.0013189982616571628,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,624572254,624582254,0.0004398474774099494,0.0010633073514743473,0.0015031548288842967,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,624812987,624822987,0.0001918477359990953,0.0007088498840628852,0.0009006976200619805,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,625735164,625745164,0.0006155527795967618,0.0008305567531002859,0.0014461095326970476,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,628024780,628034780,0.00017159193237818772,0.001378158128083056,0.0015497500604612438,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,628892283,628902283,9.639656594850113e-05,0.0009764611654242383,0.0010728577313727395,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,630504913,630514913,0.0007153478442635461,0.0007562580937751372,0.0014716059380386831,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,632902578,632912578,0.0006603680210981494,0.001296956612187931,0.0019573246332860806,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,635852195,635862195,0.00016636594206997373,0.0009171573443447884,0.0010835232864147622,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,650813445,650823445,0.00022875728366080373,0.0010744883731045912,0.0013032456567653949,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,651420043,651430043,0.0003351835422407652,0.0008105531843588541,0.0011457367265996193,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,652035698,652045698,0.00021057183480701272,0.0011612337253209377,0.0013718055601279503,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,656632843,656642843,0.0006459411161231276,0.0006513807392702162,0.001297321855393344,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,658962651,658972651,0.0004381170779698511,0.0009984032925100894,0.0014365203704799405,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,660254612,660264612,0.00020677007592870394,0.0007892423788380542,0.0009960124547667582,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,664197101,664207101,0.0003791302435881861,0.000698033945218196,0.001077164188806382,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,667485127,667495127,0.0009522570448439162,0.0009244739242916406,0.0018767309691355568,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,674028724,674038724,0.0007904170111060527,0.0010530878567820787,0.0018435048678881313,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,685162069,685172069,0.00022018286957856025,0.0008569176931391785,0.0010771005627177388,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,686244314,686254314,0.00035961699495911363,0.0007251539580283704,0.001084770952987484,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,686301109,686311109,2.1056637772291287e-05,0.00046345199463337087,0.00048450863240566216,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,690018789,690028789,5.5851824228577165e-05,0.0010018272488898855,0.0010576790731184626,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,697680361,697690361,0.00023459985910498227,0.0008354389021555317,0.001070038761260514,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,698420968,698430968,0.00014582911584011977,0.0007422775188237945,0.0008881066346639144,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,699973466,699983466,0.0007842940266849078,0.0010013158508191495,0.0017856098775040573,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,700073582,700083582,0.00018791104533421853,0.0006933385896656218,0.0008812496349998403,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,703035656,703045656,0.00010427613493902553,0.0011267098374935153,0.001230985972432541,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,703648254,703658254,0.0001596402571842832,0.0006298759479491472,0.0007895162051334305,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,709091640,709101640,0.0001345983763523681,0.0010093372576973692,0.0011439356340497372,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,714463801,714473801,0.00030267555995861184,0.000800851975862981,0.0011035275358215928,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,716644802,716654802,0.00048665832683346286,0.0006171788737524461,0.0011038372005859089,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,725953302,725963302,0.00048247340518932635,0.0007436368687993882,0.0012261102739887146,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,729932362,729942362,0.0005635903788926452,0.0008552182145499234,0.0014188085934425687,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,730797788,730807788,0.000341429217592354,0.000975625950423227,0.001317055168015581,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,732322325,732332325,0.0008342808045234966,0.0007848445044423975,0.001619125308965894,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,736458377,736468377,0.0003016171559312482,0.0009132393483464378,0.0012148565042776859,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,738977661,738987661,0.0003274194333318566,0.0008878290453518629,0.0012152484786837196,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,739469386,739479386,0.0008106225284793002,0.0008727844863417325,0.001683407014821033,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,740273715,740283715,0.0002998323434415527,0.0008850192340467884,0.001184851577488341,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,744118360,744128360,0.000252013623361249,0.0010196906548208611,0.0012717042781821102,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,748253886,748263886,0.0006101406692026812,0.0009264275013691707,0.001536568170571852,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,749839465,749849465,0.0004839911827983448,0.0009886894931175737,0.0014726806759159186,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,750972927,750982927,2.830309992790279e-05,0.0009313400169020453,0.0009596431168299481,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,755482962,755492962,0.00030061758283230004,0.0005491550431532719,0.0008497726259855719,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,762282428,762292428,0.0009120187728120692,0.000880535329731518,0.0017925541025435874,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,765609437,765619437,0.00015053590674293985,0.0008939489719350214,0.0010444848786779612,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,770159754,770169754,0.00020436970305947946,0.0011446129793521405,0.00134898268241162,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,770510242,770520242,4.166315349811659e-05,0.0008475024200626961,0.0008891655735608127,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,774179313,774189313,4.2194752583965066e-05,0.000701536901353488,0.0007437316539374531,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,774293172,774303172,6.81248807789505e-05,0.0011767552293933945,0.001244880110172345,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,774307218,774317218,0.0008844838241672511,0.0007109050236153216,0.0015953888477825725,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,782246021,782256021,0.0003927461097281745,0.0013281669943388714,0.001720913104067046,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,783352215,783362215,0.00014787998171930433,0.0009552402913829127,0.001103120273102217,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,785679244,785689244,4.6427481274954095e-05,0.0011542657919987247,0.0012006932732736787,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,796197544,796207544,0.0004948880391209084,0.0009732892058251274,0.0014681772449460359,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,797985698,797995698,0.0005494662031387401,0.0009932246480825965,0.0015426908512213367,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,801972802,801982802,0.0002382044655103398,0.001058651478161501,0.0012968559436718407,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,803239401,803249401,0.000957911599786706,0.0009377079729213545,0.0018956195727080605,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,809062158,809072158,0.0006527809178512926,0.0007132479414228544,0.001366028859274147,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,811935923,811945923,0.00037276894039654004,0.0007548367279993964,0.0011276056683959365,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,814460202,814470202,0.0005428546721837993,0.0007272938420891606,0.00127014851427296,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,814527376,814537376,0.00028385524088730995,0.0009447900637538272,0.0012286453046411372,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,814954802,814964802,0.00022121212175995028,0.0006956253024519312,0.0009168374242118814,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,815191888,815201888,0.00028681386028527706,0.0009731296916350124,0.0012599435519202893,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,818587581,818597581,0.0006779518835502682,0.0010241060848926072,0.0017020579684428752,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,822239394,822249394,0.000480349142323949,0.0014614716072781293,0.0019418207496020782,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,827082016,827092016,0.00010502136825267729,0.0008940035127391266,0.0009990248809918039,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,827170079,827180079,0.0002837717809577705,0.0009505130471884861,0.0012342848281462566,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,836013712,836023712,0.0008387871939826754,0.0007840839963499645,0.00162287119033264,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,843384627,843394627,0.0006394857793351617,0.0009517139706472391,0.0015911997499824008,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,856846514,856856514,0.00022910993180166913,0.0008991500080763269,0.001128259939877996,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,859200928,859210928,8.614693004980986e-05,0.0006841528129356138,0.0007702997429854237,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,862367908,862377908,3.6631594163988412e-06,0.0010118543754215113,0.0010155175348379101,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,863894893,863904893,0.001045058815941001,0.001185048993775726,0.002230107809716727,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,867666219,867676219,0.0007758068566381306,0.0009973919008304875,0.0017731987574686181,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,878015202,878025202,8.022260042774351e-05,0.0012617608430518835,0.001341983443479627,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,878083286,878093286,0.00017514008581130016,0.0011912847496035105,0.0013664248354148107,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,882754868,882764868,0.000869916587751912,0.001037091959556195,0.0019070085473081072,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,883574173,883584173,2.485052169819392e-05,0.001033893338876933,0.0010587438605751268,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,885389944,885399944,0.00012274098550842861,0.00058360825458014,0.0007063492400885686,True,True,True
gaussian_balanced__m0p005000__n12__r0p000,gaussian_balanced,0.005,12,0.0,0.0,894118104,894128104,0.0004236821822942814,0.0008836416678402156,0.001307323850134497,True,True,True
