record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261341-asof1535,training,20261341,1535,1536,1568,calibration_shift,2,0,32,0.7520895791706939,0,0.05006547155412944,hold_active,offline_future_aligned_calibration_record,-0.22068243028169254,0.12456910077821237,0.08330313421510588,-0.07123109177761777,0.12736726354499917,0.10052744417078319,0.5749709731758254,0.478248362488843,0.05846254555819776,0.5387227504194427,0.5731801023377355,0.04628079001449525,0.20488619955884627,-0.6249504886310322,0.11381121695581464,0.234375,0.15625,0.04718364044159833,0.37109375,0.28125,0.04001504766407923,0.31640625,0.5,0.038793747403639944,0.01953125,0.0,0.009463327090237103,0.647602731962269,0.3128790115680644,0.01023062167143198,0.029287634798234576
seed20261341-asof1567,training,20261341,1567,1568,1600,normal,6,4,32,0.7228897854795594,0,0.05006918266718642,hold_active,offline_future_aligned_calibration_record,-0.21523577964634333,0.43995414097831254,0.08764225753105326,-0.0688041575215026,0.34642669994082564,0.09033399674145108,0.572756418220103,0.5129149678259702,0.04597377559140576,0.5594201438643264,0.3962114789867411,0.037565865669892486,0.19773900587031074,-0.20019670115862365,0.13610858091136288,0.23828125,0.21875,0.03679043806964773,0.34765625,0.59375,0.04102946283718293,0.33203125,0.15625,0.034624713646667166,0.01953125,0.0,0.01185679992191531,0.7313424218271422,0.20864876298006085,0.018462273383243494,0.04154654180955348
seed20261341-asof1599,training,20261341,1599,1600,1632,normal,3,0,32,0.7677277877891836,0,0.05024550921972455,hold_active,offline_future_aligned_calibration_record,-0.07995014439902293,0.017690880883645344,0.0931528411208906,0.02134235934695239,-0.014633769573300981,0.1123719032722735,0.6139686228925024,0.4309537508907084,0.05680334408965539,0.5710206378016003,0.6451932457647944,0.059271470259169415,0.2076160605393865,0.03503422913721622,0.09639184209783148,0.234375,0.1875,0.051452264937236855,0.3671875,0.3125,0.03509154917315575,0.3203125,0.625,0.04080155866669051,0.0078125,0.0,0.005734026280430949,0.5946168632596899,0.29068538251131426,0.05145572301397802,0.06324203121501784
seed20261341-asof1631,training,20261341,1631,1632,1664,leakage,6,8,28,0.7358179700803165,1,0.05015301658649713,hold_active,offline_future_aligned_calibration_record,-0.031367983578627356,-0.09323789447851971,0.07874407460375502,0.04183648834078246,-0.25507582505855364,0.09738366869041369,0.5675514781917405,0.8972113463609944,0.04847074187960823,0.5837376943281175,0.5817927335270926,0.036972868169863095,0.19833744261006545,-0.09626579033879974,0.11414609416309407,0.21484375,0.40625,0.038767204079079375,0.32421875,0.3125,0.03290861071420361,0.37890625,0.46875,0.03881817657985189,0.0078125,0.125,0.005136632108743328,0.7514511073271,0.12165759780441808,0.07513956114105884,0.05175173372742312
seed20261341-asof1663,training,20261341,1663,1664,1696,normal,3,4,32,0.8334401458163505,0,0.05034320265428951,hold_active,offline_future_aligned_calibration_record,-0.0025652588909244045,0.3401231611233866,0.10212943890777117,0.07160011591722792,-0.2263016621504681,0.09085346961819651,0.6109768503042786,0.5094845852514971,0.06465788728980379,0.5973263595412723,0.4765982917316727,0.059274571250335584,0.05972966318129896,0.4210482107888711,0.12659628282900248,0.25,0.21875,0.05841233360069328,0.3203125,0.5,0.028661682236303426,0.38671875,0.375,0.048239256656601774,0.0234375,0.0,0.013401109685907525,0.15205697561282067,0.43509512929606375,0.3290398757657297,0.0838080193253858
seed20261341-asof1695,training,20261341,1695,1696,1728,normal,0,1,31,0.8675944849748295,0,0.050151213517734564,hold_active,offline_future_aligned_calibration_record,0.03549231074073034,0.10041505506985127,0.10758445864908336,0.03555340074150504,0.02513268759955678,0.0900967650895946,0.6058670442641916,0.44786311673926876,0.051855606197454045,0.6006117166330586,0.4147494457682296,0.03898511314007353,-0.019176865318766726,-0.10863575111320199,0.09154102885152698,0.25,0.15625,0.04252111713496897,0.3515625,0.34375,0.027731228229255136,0.3984375,0.3125,0.04493295178900255,0.0234375,0.03125,0.011779948297038073,0.15729719601529588,0.3638756862242523,0.2578827892703269,0.22094432849012494
seed20261341-asof1727,training,20261341,1727,1728,1760,normal,3,4,32,0.7935593445880151,0,0.05024569003709447,hold_active,offline_future_aligned_calibration_record,0.058407168987971714,0.22630942775080154,0.08328924656573458,0.005220035939511591,-0.0715067477790936,0.09626609439873006,0.5612358121306912,0.4922061160904161,0.04507038924400227,0.5450591898051343,0.4175019484479601,0.03364625560215769,-0.02697331075273351,0.053311038031561446,0.1333378566056301,0.203125,0.1875,0.04212297621810267,0.36328125,0.3125,0.03272438587962875,0.37109375,0.34375,0.04455288494522993,0.0234375,0.0,0.015680969751112394,0.580756129510639,0.08881205744741377,0.09242202856745649,0.23800978447449075
seed20261341-asof1759,training,20261341,1759,1760,1792,normal,2,2,32,0.7890350939767353,0,0.05020891476663853,hold_active,offline_future_aligned_calibration_record,0.1487607071379513,0.01307920669319862,0.07077190234223434,-0.012770683992244347,0.042448968807330845,0.08431886617899079,0.5407950376974311,0.5916009177328038,0.0398631111904577,0.529008626283734,0.6146440724597446,0.030541293608170424,-0.060659881051797405,0.012629990857838181,0.08350621943221305,0.20703125,0.34375,0.031437809028323646,0.3671875,0.34375,0.03940430311765429,0.37890625,0.25,0.03937278912431544,0.0234375,0.0,0.012978329996668213,0.6068204038421996,0.04529621254165392,0.03444793745107907,0.31343544616506736
seed20261341-asof1791,training,20261341,1791,1792,1824,calibration_shift,11,6,32,0.8389906607466915,1,0.050249066459728965,hold_active,offline_future_aligned_calibration_record,0.16878168145414296,-0.28590408004063794,0.06351008468635864,0.008205263916016836,0.1303142969166844,0.07046369433692523,0.5489983349493002,0.561163629488387,0.03595293089316111,0.5448836039614608,0.6528024002258448,0.028376411866141003,-0.20849846125598576,0.035616346381092866,0.12163572837625966,0.234375,0.3125,0.033610884590491545,0.375,0.65625,0.034509375801228495,0.37890625,0.21875,0.03913678568625582,0.01953125,0.0,0.014015093627324539,0.40310183364059116,0.08707781483099256,0.06179436404094922,0.44802598748746714
seed20261341-asof1823,training,20261341,1823,1824,1856,leakage,4,5,23,0.8857973339914281,1,0.050198987741762624,hold_active,offline_future_aligned_calibration_record,0.12810061034999043,-0.6759480906958224,0.07551668074746186,0.004833721382120348,0.17561269747164654,0.06892186007301233,0.5791555523707491,0.7220553531397876,0.04121683601333904,0.5533282374866777,0.5486582057727712,0.028209919705716353,-0.17314858284870646,-0.0740400109487627,0.14152109315902403,0.25390625,0.34375,0.03177623598616347,0.421875,0.375,0.038854961993442856,0.34375,0.1875,0.04231980985796042,0.01953125,0.28125,0.010938212745608342,0.22590494138116193,0.3263514609367467,0.3379388495106354,0.109804748171456
seed20261341-asof1855,training,20261341,1855,1856,1888,burst,2,4,31,0.8440749731802539,0,0.05029793149958967,hold_active,offline_future_aligned_calibration_record,0.04858484223505588,0.45869773273562475,0.07210843575569773,-0.03479752294473304,-0.17319523074333887,0.05292650889843019,0.6144569779935997,0.4050322561649347,0.05099976791485337,0.5563359537378308,0.6995791139429641,0.03375557640967359,-0.2880077522251791,-0.09007910881793275,0.1298155652504118,0.26953125,0.25,0.03878384457443132,0.39453125,0.375,0.049583649804126925,0.34765625,0.5,0.04981726147248975,0.0546875,0.03125,0.03135735373524892,0.004431163645933969,0.06872270951272301,0.9236103539854448,0.0032357728558983032
seed20261341-asof1887,training,20261341,1887,1888,1920,normal,5,3,32,0.8633881488673438,0,1.0501368762229129,stage_candidate,offline_future_aligned_calibration_record,0.14729747329883258,0.010500129483656195,0.07418398139866512,-0.04649320724285588,0.0879482632475923,0.05694209891678244,0.6338382194253659,0.8208791920939863,0.05805531589894069,0.5626770145511908,0.5917301116654008,0.03403593991605233,-0.32769118184432405,0.1544805554795962,0.1412382217954676,0.27734375,0.4375,0.04096152037809338,0.40234375,0.4375,0.04782035262124071,0.33203125,0.28125,0.04229552417605653,0.05859375,0.0,0.03310884541633124,0.043420083609355065,0.10983879821662319,0.7363893305798483,0.11035178759417338
seed20261341-asof1919,training,20261341,1919,1920,1952,leakage,4,3,23,0.7689063883104138,1,0.05047949909343402,hold_active,offline_future_aligned_calibration_record,0.14811507118299017,-0.4202520114093231,0.08084926409451047,-0.008711434691504039,0.24978686205180622,0.054694543535107866,0.6285805350470506,0.6207286738702887,0.05421602508799829,0.5599712908674581,0.7961649185720291,0.03031057601454296,-0.22809380426454365,-0.14396382941443583,0.16701382348715468,0.28125,0.34375,0.0328759350818375,0.41796875,0.34375,0.039999723584870056,0.30859375,0.3125,0.04075497061774581,0.04296875,0.28125,0.029763294369182004,0.02453165064729744,0.19544160786645265,0.6330247640603323,0.14700197742591772
seed20261341-asof1951,training,20261341,1951,1952,1984,normal,2,3,31,0.9300582175897159,0,1.050361796173261,stage_candidate,offline_future_aligned_calibration_record,0.048689882014888664,0.45818556735077953,0.09376933187235797,0.04117340845952766,-0.10655801600834858,0.04437883379944378,0.6611902956638143,0.7994400353620857,0.05740275801109797,0.5881700219063769,0.45576126284412344,0.03425105916109357,-0.11454360908738609,0.02294693045068188,0.07417180638384348,0.296875,0.28125,0.03179165517424329,0.3984375,0.375,0.040962767619827666,0.30078125,0.5,0.04186704681647366,0.078125,0.03125,0.039941542688816924,0.0006102832381318468,0.027913000523298457,0.9695650137901903,0.0019117024483794457
seed20261341-asof1983,training,20261341,1983,1984,2016,burst,6,4,32,0.9300582175897159,0,1.0502659467368507,stage_candidate,offline_future_aligned_calibration_record,0.060400795137288465,0.41459760749075425,0.1204859172331849,0.015901567468715294,0.19546099047428322,0.05919137907278665,0.7202171358914179,0.8364757362538752,0.06839942819019693,0.5974218071142016,0.7557396640209825,0.03804304444493815,-0.0713430498979323,0.31226872310815545,0.0860549651135742,0.3125,0.40625,0.03073562665007058,0.40234375,0.375,0.04484696127739541,0.32421875,0.40625,0.050370864870931016,0.078125,0.0,0.04059004624845232,0.00941214902184541,0.07010371421711252,0.8822695769411013,0.03821455981994083
seed20261341-asof2015,training,20261341,2015,2016,2048,burst,9,7,29,0.9300582175897159,1,1.0503288540098015,stage_candidate,offline_future_aligned_calibration_record,0.02667241231093609,-0.7672885698844168,0.1612225733080192,0.051842949842088926,-0.29211885856656583,0.068082409170289,0.7745178345497451,0.6578890125128518,0.07129129697295318,0.6409255296360901,0.8039991348825783,0.029221442665039912,0.008423755896101287,-0.013554854124378665,0.08554512855754183,0.33984375,0.53125,0.024191304568484586,0.41015625,0.28125,0.039441933154323615,0.33203125,0.5625,0.04821979686315371,0.078125,0.09375,0.03491727147411483,0.008313186333845606,0.22591596872895142,0.735296674172902,0.030474170764300895
seed20261342-asof255,training,20261342,255,256,288,calibration_shift,1,2,32,0.9300582175897159,0,0.05,hold_active,offline_future_aligned_calibration_record,0.16968152929402347,0.16714147392364498,0.08483498754562728,-0.17056380779476865,0.24124192845136916,0.08113941860863731,0.4847175656858108,0.4735136225455957,0.07046890856060072,0.45528119208661044,0.6522099064005802,0.031373257270679064,-0.18625966146655346,-0.1891881638481033,0.17068804861820214,0.15234375,0.15625,0.03533786373449964,0.2421875,0.3125,0.04070144931124035,0.3125,0.40625,0.03959501089448095,0.078125,0.0,0.04794526757059217,0.9957052763762724,0.00031326153685476643,7.982887464515507e-05,0.0039016332122276793
seed20261342-asof287,training,20261342,287,288,320,leakage,2,2,17,0.8440749731802539,1,0.05030782357699583,hold_active,offline_future_aligned_calibration_record,0.20757143571438696,-0.7669287920741318,0.06091205809922829,-0.17122004817061787,0.44135310259492666,0.09511575168167283,0.4567282148096365,0.6204045511728545,0.05714655046740305,0.48174671707836214,0.4751326212065117,0.050795858001618927,-0.13244064806800362,0.029400293984469195,0.10434015953746367,0.14453125,0.4375,0.04316681190967056,0.25390625,0.125,0.04113944603640515,0.31640625,0.25,0.03480638265138652,0.0546875,0.46875,0.03456870762840037,0.9655985809969013,0.010090596998027135,0.00935606674830792,0.014954755256763493
seed20261342-asof319,training,20261342,319,320,352,normal,3,3,32,0.9797909971482844,0,0.050265035963293535,hold_active,offline_future_aligned_calibration_record,0.19801532044939885,-0.10902373469350901,0.060366079327388016,-0.05556201896583146,-0.15358726331649586,0.10777144453074149,0.4827970977375214,0.4929429273690127,0.06853573281809602,0.5047214450770235,0.48593245720448086,0.04711796076676904,-0.1400809784478308,0.4649719277993992,0.10187380539741134,0.171875,0.125,0.04414032149501902,0.23828125,0.375,0.04790922150515126,0.28125,0.46875,0.034435767864754406,0.11328125,0.0,0.05316435338483043,0.0009820728149617234,0.0022845999029575056,0.9967172280666334,1.6099215447246818e-05
seed20261342-asof351,training,20261342,351,352,384,normal,2,3,32,0.9797909971482844,0,0.05028406265614722,hold_active,offline_future_aligned_calibration_record,0.13921485785697385,-0.5601266648374735,0.0544032377019437,-0.008192771373766616,-0.3915673427588209,0.08278911585819317,0.48422524682721,0.6802976315768914,0.07065175211347632,0.5097321562667709,0.27152116703194595,0.048868193184587995,-0.011649357311251982,0.5923014114615637,0.11591701408422071,0.16796875,0.25,0.04281752536429285,0.2421875,0.53125,0.046366481461654105,0.3046875,0.21875,0.03891802515906966,0.11328125,0.0,0.05332356590567229,0.053787524534979994,0.027927356418138368,0.876786880108083,0.04149823893879863
seed20261342-asof383,training,20261342,383,384,416,normal,2,2,30,0.8633881488673438,1,0.05014005148670563,hold_active,offline_future_aligned_calibration_record,0.11628294507777492,0.2264008102499906,0.06123800776187918,-0.04088967185569947,-0.10966968500832519,0.08281014530540348,0.48178352394565044,0.30747428663312837,0.05773036756644568,0.49458510783169196,0.5656933850810956,0.04329491457755395,0.019640193601290615,-0.09047898538471924,0.1071607841620722,0.1484375,0.09375,0.03451661283903677,0.26171875,0.375,0.04000521065817932,0.30859375,0.34375,0.0367716605467655,0.05859375,0.0625,0.04829911691747883,0.11088905515016746,0.10798586197137591,0.5586268723867859,0.22249821049167082
seed20261342-asof415,training,20261342,415,416,448,normal,0,0,32,0.8953072466968959,0,0.050089299738850714,hold_active,offline_future_aligned_calibration_record,0.10427023476518116,-0.06126909623768961,0.08388821005993834,-0.02125919490805095,0.1047144801841231,0.08623802471269071,0.48270815812681944,0.3960838839898192,0.06808710457533264,0.5042996098468315,0.5397299295944097,0.04134553158081373,-0.0020676600216847736,0.95,0.14889368242284864,0.1484375,0.125,0.03739620760593625,0.27734375,0.375,0.04990894412733917,0.3046875,0.46875,0.044749009614204124,0.06640625,0.0,0.047683762672038,0.3637794292044274,0.040681934174556275,0.21686182096449633,0.37867681565652
seed20261342-asof447,training,20261342,447,448,480,normal,1,1,30,0.8953072466968959,0,0.05023424535407611,hold_active,offline_future_aligned_calibration_record,0.06557464190171913,0.0006766659319534796,0.0697281190699594,0.016908369959194314,-0.11464133059474024,0.08193246367495173,0.5046777407376436,0.5879207928610326,0.06306649594568513,0.5362652916065437,0.3644921996379945,0.03955199611084286,0.019579440357103312,-0.3393915046362682,0.1584525879952619,0.16015625,0.15625,0.037937544380182577,0.3046875,0.5,0.06179410945139208,0.3359375,0.21875,0.04949534063411884,0.06640625,0.0625,0.043664146489280936,0.7044968128971023,0.028416672435990664,0.09979389088516936,0.16729262378173773
seed20261342-asof479,training,20261342,479,480,512,leakage,2,4,27,0.9199473523759002,1,0.050253874230434946,hold_active,offline_future_aligned_calibration_record,0.022703858402063126,0.27843344680479887,0.09365695959842187,-0.05488408135430434,-0.6231297683224596,0.08210271529799056,0.5434330624227175,0.5828627918836982,0.05479136461241349,0.5219371961952002,0.512107167888059,0.0425981944635662,-0.004573337921792446,0.5145954542578312,0.19027588575686943,0.17578125,0.34375,0.03573280944006379,0.34765625,0.5625,0.06642220498689563,0.33203125,0.1875,0.05145391983276576,0.07421875,0.15625,0.04570554779383633,0.7330852195151052,0.031829946573946395,0.06741390889546199,0.1676709250154865
